-0.28401657,0.30613571,-0.00000000,0.00000000,-0.00000000,-0.05993675,-0.01782593,0.00000000,-0.14107357,0.26247315,-0.13210348,0.40129093,0.32460029,-0.18772948,-0.00000000,0.00000000,-0.00000000,-0.05205000,0.00000000,-0.31939681,-0.00173900,0.02061941,-0.29116470,-0.06478360,0.00000000,-0.09462098,-0.04013986,-0.00534941,0.19367893,-0.19886434,0.12615118,-0.31881387,0.00000000,0.35392035,0.13351944,-0.00277586,-0.24643996,-0.36548985,-0.00000000,0.04509081,-0.02266057,-0.00000005,0.00000000,0.34331493,-0.31166315,0.02434078,0.11707205,-0.00029039,-0.05670267,0.00689477,0.00000000,-0.00000000,0.06386540,-0.00000000,-0.16918548,0.22555683,-0.30935373,-0.27019906,-0.00000000,-0.26300555,-0.00000000,-0.00000000,-0.00000000,0.01695713,-0.22223170,-0.03796786,-0.07223591,-0.01769492,0.08180778,0.25059849,0.28049630,-0.05503837,-0.10727661,0.34476901,-0.08781394,0.28710433,-0.10730014,-0.02377976,-0.00190720,-0.00000000,-0.09217081,0.00000000,0.06961971,0.06717739,-0.03469083,0.00000000,0.00018084,-0.06273241,-0.00000000,0.24279798,-0.22410305,0.30672737,-0.06832844,0.00000000,0.31199971,-0.07016132,0.15114482,-0.00000000,-0.00000000,-0.05351355,-0.21984290,0.15506078,-0.04955486,0.21915030,0.27090711,-0.00000000,-0.23903713,0.34656885,-0.03061146,-0.08074447,0.07701364,-0.00000000,0.29928504,-0.07596898,0.00000000,-0.03449572,-0.00000000,-0.00000000,0.32553895,0.20132435,0.02055596,-0.00000000,0.10687380,-0.30088061,0.08072746,-0.17895375,0.20168609,-0.03463926
-0.25821259,0.10937365,0.00000000,-0.00000000,0.00000000,0.04618815,0.24468910,-0.00000000,-0.00163500,0.09359909,0.02185393,0.19712816,0.28107542,-0.18235104,-0.00000000,-0.00000000,-0.00000000,-0.04173104,-0.00000000,-0.02401899,-0.02120047,0.01622101,0.16866947,-0.13239364,-0.00060344,-0.07620387,0.25556682,-0.05005839,0.12661315,-0.00345995,-0.15941129,0.00952460,0.00000000,0.05725151,0.13910785,-0.00972632,-0.09357221,0.12134746,0.00000000,-0.06126286,-0.03267268,-0.00000672,0.00000000,-0.18888437,-0.03777500,-0.08286740,0.09592617,-0.04183084,-0.06454125,0.01540798,0.00000000,0.00000000,-0.15045889,-0.00000000,0.12376490,0.24300744,-0.05134903,-0.00613700,-0.00000000,0.08229423,-0.00000000,0.00000000,-0.00000000,0.04409507,0.17873566,0.14206325,-0.13025413,-0.02192270,0.14112340,0.05746250,0.09165846,0.03343169,0.14057601,-0.17250099,-0.04731653,0.08978209,0.07290004,-0.07921210,0.00054366,0.00000000,-0.21334375,-0.00000000,-0.05474759,0.02557690,0.00658246,0.00000000,0.03378533,-0.20193550,0.00000000,0.18396654,0.14221736,0.07611807,0.12892642,-0.00000000,-0.13523959,0.02422497,-0.14238109,-0.00144937,0.00000000,-0.00961082,0.08001695,-0.03551175,0.21271059,0.09241469,-0.04862682,-0.00000000,-0.07162610,0.12000060,-0.01000726,-0.09950384,0.11956574,0.00000000,0.07016117,0.21841697,0.00000000,-0.00168012,0.00000000,-0.00000000,-0.06694537,0.17877897,0.24499885,-0.00000000,-0.16186691,-0.13401807,0.22139840,-0.14625487,0.06499640,-0.03955574
0.00017945,0.00045074,-0.00000000,0.00000000,0.00000000,-0.00023717,-0.00045711,0.00000000,0.00040535,-0.00001209,0.00000033,-0.00025462,-0.00009242,0.00014629,-0.00000000,-0.00000000,-0.00000000,-0.00021080,-0.00000000,-0.00018451,-0.00039593,0.00028079,-0.00026047,0.00058684,-0.00000000,0.00016617,0.00032850,-0.00000000,-0.00013874,0.00001176,0.00035740,0.00028231,-0.00000000,-0.00024674,-0.00056269,-0.00000000,0.00002888,-0.00010224,-0.00000000,-0.00044981,-0.00000000,-0.00000000,0.00000000,0.00008301,0.00030447,0.00000000,-0.00011794,0.00000000,-0.00010670,0.00039170,-0.00000000,-0.00000000,0.00078790,-0.00000000,-0.00088693,-0.00019064,-0.00003135,-0.00001121,0.00000000,0.00015945,-0.00000000,0.00000000,-0.00000000,0.00030359,-0.00093157,-0.00069617,-0.00061890,-0.00000000,-0.00078860,0.00048769,0.00047116,0.00070938,0.00067782,-0.00009692,-0.00037477,0.00007374,0.00018354,-0.00000000,-0.00000000,0.00000000,-0.00013046,-0.00000000,0.00009492,0.00022699,-0.00000325,0.00000000,0.00000000,0.00029036,0.00000000,-0.00196426,-0.00068554,-0.00061783,-0.00038242,0.00000000,-0.00007151,-0.00046589,0.00078452,-0.00000000,-0.00000000,0.00058437,0.00004897,0.00094992,-0.00052966,-0.00145048,0.00029450,0.00000000,0.00020242,-0.00258211,-0.00076638,-0.00000000,-0.00043500,0.00000000,0.00024477,-0.00058724,-0.00000000,0.00011540,-0.00000000,-0.00000000,0.00029198,-0.00003353,-0.00037729,0.00000000,0.00062465,0.00008884,-0.00031296,0.00175686,0.00171714,-0.00005580
-0.05114891,0.18772354,0.00000000,0.00000000,0.00000000,0.15146122,0.24756316,0.00000000,-0.07813653,0.18097513,-0.03579025,0.27423407,0.25178626,-0.05235185,0.00000000,0.00000000,0.00000000,0.13159028,-0.00000000,-0.01081152,0.01626225,0.21879502,-0.13868064,-0.18865153,-0.00000000,-0.24703335,-0.03923638,0.05551901,0.24147370,0.01265294,0.09323677,-0.12755127,0.00000000,0.03137063,0.06626123,-0.00481233,0.01431689,-0.01176442,-0.00000000,0.01566938,-0.02379902,-0.00000004,0.00000000,0.23413620,-0.17085139,-0.07602050,-0.02362383,0.02015182,-0.03427401,-0.06436114,-0.00000000,0.00000000,-0.20532478,-0.00000000,-0.06627304,-0.11762015,-0.22822667,0.08970909,-0.00000000,-0.13630062,0.00000000,0.00000000,-0.00000000,0.12995724,-0.14677944,-0.15871037,0.12840093,-0.02023122,0.14234206,0.17361280,-0.05154066,0.01141870,-0.13210155,0.10613882,-0.22869208,-0.04023496,-0.23202198,-0.01198846,0.00162569,-0.00000000,0.03109049,-0.00000000,-0.04593343,0.23597454,-0.13032000,0.00000000,-0.00332582,0.10798091,-0.00000000,0.35089399,-0.02390836,0.25993557,-0.21349735,0.00000000,0.26404975,-0.00302817,0.10672833,0.00000000,0.00000000,0.07149364,0.03389163,0.16557588,-0.13664463,0.11263587,0.19162602,-0.00000000,-0.11429228,0.18955058,-0.06432191,-0.06393896,0.05202263,-0.00000000,0.08245423,-0.24684955,0.00000000,0.10437187,-0.00000000,-0.00000000,-0.01567994,0.19437078,0.02180119,-0.00000000,0.21552752,0.03006788,0.26974245,0.01303021,0.14298004,-0.13558844
0.12033418,0.17835837,-0.00000000,-0.00000000,-0.00000000,0.16533919,0.21032754,0.00000000,0.07208836,-0.06062710,0.20385520,0.10555215,0.18764314,-0.05290749,-0.00000000,0.00000000,0.00000000,0.20246350,0.00000000,0.18288953,0.08961247,0.06875861,0.14125328,0.13802026,0.00032167,-0.11383562,0.04037939,-0.06338947,0.17824252,-0.01217222,-0.13510571,0.04366531,0.00000000,-0.05027596,-0.07482763,-0.01015773,0.06956188,0.12514220,-0.00000000,0.13493784,-0.02749240,-0.00000419,0.00000000,-0.05772267,-0.12651171,-0.12974884,0.10686798,0.01025376,-0.02159863,-0.03864534,-0.00000000,0.00000000,-0.09414742,-0.00000000,-0.00817461,0.04589140,0.16469423,-0.08109572,-0.00000000,0.17091216,-0.00000000,0.00000000,-0.00000000,0.08269832,-0.06830413,0.21414347,-0.04578543,-0.02200240,0.00708063,0.10968438,-0.05600579,-0.10040150,0.11352799,-0.12856883,-0.07952189,-0.20400658,-0.09063678,-0.05373461,-0.00066733,-0.00000000,-0.12262704,-0.00000000,0.08271324,-0.07378519,-0.01098699,0.00000000,-0.05809754,-0.21887137,-0.00000000,-0.02371235,-0.04791906,-0.22107819,-0.06071824,0.00000000,-0.11627253,0.00980007,-0.04165049,0.00083381,0.00000000,0.11661096,0.02369396,-0.21524256,0.19974874,0.18450948,-0.21693705,-0.00000000,0.16193850,0.09037836,-0.06959547,-0.06287927,-0.02254343,-0.00000000,-0.05213053,0.01281790,-0.00000000,0.12815547,-0.00000000,0.00000000,0.02610735,0.11625594,0.05600058,0.00000000,-0.22208149,-0.05735743,0.06285855,-0.11759189,0.05039737,-0.06488717
-0.10667566,-0.03663662,-0.00000000,-0.00000000,0.00000000,0.50923559,0.13141671,-0.00000000,0.04287041,-0.01305981,-0.05523736,-0.11286355,-0.09867564,-0.10991039,0.00000000,-0.00000000,0.00000000,0.33272098,0.00000000,0.20236995,0.02045683,0.16431402,0.27688271,-0.02070374,0.00000000,-0.01253613,-0.32436555,-0.00000000,-0.13523518,-0.51142538,-0.56458245,0.10866619,0.00000000,-0.37855095,0.32585657,-0.00000000,0.19651027,0.23444528,0.00000000,0.46759685,0.00251360,0.00000000,0.00000000,-0.32157963,0.24150807,0.04196653,-0.23777397,-0.00000000,0.01203919,0.17697382,-0.00000000,-0.00000000,-0.26860774,0.00000000,-0.57254996,0.06409449,0.56820834,-0.08870089,-0.00000000,0.30684399,-0.00000000,0.00000000,-0.00000000,-0.54033524,0.68836208,0.58518839,-0.60519781,0.01759282,-0.05108597,-0.48053171,-0.26074434,-0.49195690,-0.25849150,-0.32664663,0.35055728,-0.04571364,0.49671614,0.00021373,0.01889647,-0.00000000,0.41138165,-0.00000000,-0.57390953,-0.09405534,0.06198963,-0.00000000,-0.00000000,-0.07576685,0.00000000,-0.15155416,0.23496446,-0.01675109,0.37062711,-0.00000000,-0.34920725,0.49282331,-0.41963097,-0.00000000,-0.00000000,0.30389262,-0.23124217,-0.47975563,0.49841975,-0.03873543,-0.50042534,0.00000000,0.26936432,-0.07966638,0.55017388,0.00001004,-0.10109574,0.00000000,-0.31444951,0.29589736,0.00000000,0.46775099,-0.00000000,-0.00000000,-0.23901998,0.01867673,0.23384939,0.00000000,-0.54045282,-0.04207648,-0.18219591,-0.36595906,-0.02832420,-0.12615974
-0.09122911,0.12396594,0.00000000,-0.00000000,-0.00000000,-0.03528344,0.09927337,-0.00000000,-0.03529595,0.07228444,0.05704855,0.07201828,0.12013779,0.05573652,0.00000000,-0.00000000,-0.00000000,0.13880155,-0.00000000,-0.07525992,0.01248939,0.17280025,-0.14732181,0.03929471,-0.00000000,0.02221287,-0.19733742,0.03861786,0.16203536,0.06085575,0.12101836,0.13653159,-0.00000000,-0.09098608,0.02407713,-0.00718881,-0.06954140,0.03967105,-0.00000000,0.10802713,-0.02374936,-0.00000005,-0.00000000,0.16512114,-0.15559374,0.07772464,0.16848362,-0.00057178,-0.01351120,-0.05519451,-0.00000000,-0.00000000,0.11754035,0.00000000,-0.13033360,-0.07927807,-0.03388053,0.13892224,-0.00000000,-0.08659862,-0.00000000,-0.00000000,0.00000000,0.03264318,-0.20436527,-0.13567808,0.04665152,-0.02174386,0.24283482,-0.01573970,0.06428353,0.07093587,-0.18455352,0.10949141,-0.14877897,0.18100064,-0.16693149,-0.01215827,0.00176323,0.00000000,-0.06055226,0.00000000,-0.16178283,0.12568622,-0.18346707,0.00000000,-0.00426235,-0.09553152,-0.00000000,0.13749868,-0.00579343,-0.16640039,0.08011723,-0.00000000,0.02890908,-0.02433876,0.00156943,0.00000000,-0.00000000,-0.16286562,0.18991678,0.15559283,-0.05917101,0.04052021,0.04872694,-0.00000000,-0.20084220,-0.06306366,0.01381020,0.02710875,-0.19152850,-0.00000000,-0.09127550,0.00686135,-0.00000000,-0.16247433,0.00000000,0.00000000,0.03047850,-0.09702824,-0.18712636,0.00000000,0.10222568,0.13257366,0.15383982,-0.01436313,0.12204346,-0.15305166
-0.06583871,0.15256488,-0.00000000,-0.00000000,0.00000000,-0.12460540,-0.11103780,-0.00000000,0.04487157,0.08941454,0.12140626,-0.11357866,-0.05839081,-0.05529589,-0.00000000,0.00000000,-0.00000000,0.05244072,-0.00000000,0.01172542,-0.00092218,0.17622532,0.16297582,-0.14445086,0.00011497,0.00824472,0.16649023,0.03285940,-0.04563663,-0.20239211,-0.11781005,0.03822614,0.00000000,-0.10970031,-0.07753678,-0.00880660,0.25959257,0.06839283,0.00000000,-0.07901513,-0.03051845,-0.00000140,0.00000000,-0.01709812,-0.03848987,-0.00465882,0.03157712,0.02744043,-0.17212499,-0.10442220,-0.00000000,0.00000000,0.12630269,-0.00000000,0.13224742,0.08979993,-0.07356611,0.13606134,-0.00000000,0.04918799,0.00000000,-0.00000000,0.00000000,0.00258891,-0.05643892,0.08751671,-0.12801809,-0.02148195,-0.09520426,-0.11473448,0.00565362,-0.11151987,0.06263839,-0.06526353,0.14357206,0.05900885,0.14089598,-0.04452761,-0.00173713,0.00000000,0.05897845,0.00000000,-0.05522128,-0.06057093,-0.13443386,0.00000000,-0.06483606,-0.17543446,0.00000000,0.00108319,0.12890387,-0.11346035,-0.00441837,0.00000000,0.06722853,0.12994584,-0.12137645,0.00028069,-0.00000000,-0.13178610,0.13324048,-0.19837942,0.20720446,0.00128640,-0.17317342,0.00000000,0.21248451,0.04394543,0.15438703,0.02515014,0.06503099,-0.00000000,-0.21167504,0.07334360,-0.00000000,0.22144367,-0.00000000,0.00000000,0.01570831,0.09227932,-0.07065276,0.00000000,0.05833682,-0.16722366,0.07448513,-0.06956429,0.22502735,0.16071772
0.13165853,0.07117450,-0.00000000,0.00000000,-0.00000000,0.56043703,0.00910577,0.00000000,-0.18008549,-0.07318497,-0.01933589,0.02402243,-0.10676666,-0.17919032,0.00000000,0.00000000,-0.00000000,0.50867185,-0.00000000,0.15781481,0.09246670,0.08690498,0.10912521,-0.09316769,-0.00000000,-0.12584374,0.01200298,0.00000000,0.17159837,-0.39499491,-0.32931857,-0.16134390,0.00000000,-0.40184736,0.40312856,-0.00000016,0.45964308,0.40122473,-0.00000000,0.34745031,0.00480110,-0.00000000,-0.00000000,-0.51120528,-0.03923851,0.04731630,-0.28922402,-0.00000000,-0.27200019,0.16390935,0.00000000,0.00000000,-0.38121474,-0.00000000,-0.61858718,0.28951206,0.76311828,-0.29932165,0.00000000,0.42883990,0.00000000,0.00000000,-0.00000000,-0.58332981,0.87393765,0.38699504,-0.43545109,0.01981565,0.23342104,-0.58956607,-0.43555911,-0.69811501,-0.23771361,-0.37027710,0.50257674,-0.20005225,0.21430520,0.00129556,0.02036480,-0.00000000,0.38134671,-0.00000000,-0.45564080,-0.07216733,0.06163676,-0.00000000,0.00000001,-0.33435701,-0.00000000,0.14078114,0.42029101,-0.14842415,0.17119881,0.00000000,-0.34145483,0.28230373,-0.29466826,0.00000000,-0.00000000,0.48581370,-0.20599625,-0.42088771,0.34068222,0.09047551,-0.46814863,-0.00000000,0.35780089,0.02214030,0.33313826,-0.00021563,0.15924129,-0.00000000,-0.22401982,0.34878992,0.00000000,0.40889387,0.00000000,0.00000000,-0.31070619,0.01104660,0.32365492,0.00000000,-0.35495976,-0.14492439,0.21364146,-0.32191488,0.17220878,-0.18202656
0.10720141,0.01469378,0.00000000,-0.00000000,0.00000000,0.05682577,0.05721430,-0.00000000,0.24472416,-0.20048838,-0.11615412,0.04014849,-0.12722659,0.21704196,0.00000000,0.00000000,0.00000000,-0.07962698,-0.00000000,0.18191670,0.00041824,-0.12614439,0.06189031,0.06525414,0.00000000,-0.09248793,0.02418803,0.00037763,0.11786909,0.04281788,0.12852959,0.21677254,0.00000000,0.15575581,0.03586302,-0.00937963,-0.10385014,0.06624686,0.00000000,-0.07095678,-0.02386014,-0.00000005,-0.00000000,0.16363774,0.21254095,0.09217449,0.09393660,-0.03338734,0.08820770,-0.20261191,0.00000000,-0.00000000,0.07238022,0.00000000,0.05603158,-0.12152538,-0.12712495,0.22454589,-0.00000000,-0.03133252,-0.00000000,0.00000000,-0.00000000,-0.01228878,-0.23717534,0.01052903,0.14273838,-0.02249211,0.19679812,-0.05994550,-0.00376155,0.21585858,-0.08451421,0.07344384,-0.06951011,-0.10367152,0.14607207,-0.01119765,0.00105024,0.00000000,-0.12088278,0.00000000,0.03604880,-0.03880449,0.02100440,0.00000000,0.00816147,-0.02940859,-0.00000000,0.18672437,0.04659003,0.06529749,0.08640194,0.00000000,-0.14658620,-0.18501323,0.19498401,0.00000010,-0.00000000,-0.12584029,-0.01596932,-0.12800022,0.00030365,0.03036185,-0.10851912,0.00000000,-0.15832360,0.02992315,-0.21638737,0.05691127,-0.16153286,-0.00000000,-0.18338803,-0.19765447,-0.00000000,-0.02168695,0.00000000,-0.00000000,0.01221308,0.06205198,0.02729552,0.00000000,0.00467805,-0.05326304,-0.11711332,0.27468062,-0.11188900,-0.00175983
